id,budget,revenue,original_title,director,genres,production_companies,vote_count,release_year,budget_adj,revenue_adj
21301,18000000,65070412,Barbershop 2:  Back in Business,Kevin Rodney Sullivan,Comedy|Drama,Metro-Goldwyn-Mayer (MGM),35,2004,20780017.1966186,75120237.7972812
10046,53000000,0,Blueberry,Jan Kounen,Western,Ultra Films|La Petite Reine|TF1 Films Production|TPS Star|A.J.O.Z. Films,28,2004,61185606.1900438,0.0
11137,0,0,The Prince & Me,Martha Coolidge,Comedy|Romance,Paramount Pictures|Lions Gate Films|Epsilon Motion Pictures|Stillking Films|Sobini Films,163,2004,0.0,0.0
10870,0,0,Les Dalton,Philippe HaÃ¯m,Comedy|Western,Union GÃ©nÃ©rale CinÃ©matographique (UGC),39,2004,0.0,0.0
12450,0,0,King Solomon's Mines,Steve Boyum,Action|Adventure,Larry Levinson Productions|Hallmark Entertainment|Enigma Pictures,12,2004,0.0,0.0
29979,0,371396,Highwaymen,Robert Harmon,Action|Crime|Thriller,New Line Cinema|Cornice Entertainment|Millennium Films,22,2004,0.0,428756.403708632
7092,0,0,Van Helsing: The London Assignment,Sharon Bridgeman,Action|Animation|Fantasy|Horror,Universal Pictures,38,2004,0.0,0.0
10145,42000000,117575636,The Forgotten,Joseph Ruben,Crime|Drama|Horror|Mystery|Science Fiction,Revolution Studios|Jinks/Cohen Company|Visual Arts Entertainment,180,2004,48486706.7921102,135734652.110187
15566,45000000,14793624,Surviving Christmas,Mike Mitchell,Comedy|Romance,DreamWorks SKG|LivePlanet|Tall Trees Productions,48,2004,51950042.9915466,17078431.1733506
7548,0,0,The Libertine,Laurence Dunmore,Drama|Romance,First Choice Films|Isle of Man Film,59,2004,0.0,0.0
15775,0,0,If Only,Gil Junger,Fantasy|Drama|Romance,Intermedia Films|Tapestry Films|Box Film|Outlaw Productions (I)|Love Spell Entertainment,81,2004,0.0,0.0
18804,0,0,Head in the Clouds,John Duigan,Drama|Romance|War,Spice Factory|Movision|Remstar Productions|Dakota Films,20,2004,0.0,0.0
1901,0,0,In Good Company,Paul Weitz,Comedy|Drama|Romance,Depth of Field,112,2004,0.0,0.0
11109,11000000,0,Vera Drake,Mike Leigh,Crime|Drama,Ingenious Film Partners|Les Films Alain Sarde|UK Film Council|Inside Track 1|Thin Man Films,28,2004,12698899.3979336,0.0
14207,0,0,The Librarian: Quest for the Spear,Peter Winther,Thriller|Adventure|Action|Comedy|Drama,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,2004,0.0,0.0
11866,45000000,21009180,Flight of the Phoenix,John Moore,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,149,2004,51950042.9915466,24253951.2048253
6478,23000000,0,Beyond the Sea,Kevin Spacey,Drama|Music,Lionsgate,29,2004,26552244.1956794,0.0
11058,25000000,30114487,Godsend,Nick Hamm,Drama|Horror|Science Fiction|Thriller,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,60,2004,28861134.9953037,34765530.9848527
41171,0,0,Noel,Chazz Palminteri,Drama|Romance,Code Entertainment|Neverland Films|The Convex Group|Red Rose Productions LLC,27,2004,0.0,0.0
13416,30000000,61255921,Friday Night Lights,Peter Berg,Drama,Universal Studios|Imagine Entertainment|Friday Night Lights LLC|MDBF Filmgesellschaft mbH & Company KG,87,2004,34633361.9943644,70716616.2097064
5516,0,0,The Ladykillers,Ethan Coen|Joel Coen,Comedy|Crime|Thriller,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,203,2004,0.0,0.0
9688,0,20085825,Melinda and Melinda,Woody Allen,Comedy|Drama|Romance,Fox Searchlight Pictures|Gravier Productions,49,2004,0.0,23187988.2726818
4599,50000000,49718611,Raising Helen,Garry Marshall,Drama|Comedy|Romance,Touchstone Pictures|Beacon Pictures|Mandeville Films,111,2004,57722269.9906074,57397421.7539996
11162,0,0,The Merchant of Venice,Michael Radford,Drama|Romance,Movision,72,2004,0.0,0.0
15184,0,0,A Good Woman,Mike Barker,Comedy|Drama|Romance,Beyond Films,23,2004,0.0,0.0
15644,20000000,16605763,Paparazzi,Paul Abascal,Action|Drama|Thriller,20th Century Fox,28,2004,23088907.9962429,19170446.7057207
34843,0,0,Hawking,Philip Martin,TV Movie|Drama,British Broadcasting Corporation (BBC),21,2004,0.0,0.0
11141,0,0,Laws of Attraction,Peter Howitt,Action|Comedy|Romance|Thriller,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),62,2004,0.0,0.0
14024,15000000,14867514,Raise Your Voice,Sean McNamara,Music|Drama|Romance,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,110,2004,17316680.9971822,17163733.1439427
11188,23000000,0,Ring of the Nibelungs,Uli Edel,Action,FilmFernsehFonds Bayern|VIP 3 Medienfonds|Sat.1|Tandem Communications|VIP 2 Medienfonds,24,2004,26552244.1956794,0.0
39386,0,0,L'enquÃªte corse,Alain BerbÃ©rian,Comedy,Gaumont|Ouille Productions|LÃ©gende Productions,45,2004,0.0,0.0
11632,23000000,16123851,Vanity Fair,Mira Nair,Drama|Romance,Alliance Films|Focus Features,36,2004,26552244.1956794,18614105.6142065
34942,0,0,Balto III: Wings of Change,Phil Weinstein,Family|Adventure|Animation,Universal Cartoon Studios,35,2004,0.0,0.0
11184,0,0,Kinsey,Bill Condon,Drama,Fox Searchlight Pictures|American Zoetrope|Myriad Pictures|Qwerty Films|N1 European Film Produktions GmbH & Co. KG,57,2004,0.0,0.0
1997,74500000,62172050,Deux frÃ¨res,Jean-Jacques Annaud,Adventure|Drama|Family,PathÃ© Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,106,2004,86006182.286005,71774237.1193908
842,0,3537961,The Assassination of Richard Nixon,Niels Mueller,Drama|History|Thriller,Monsoon Pictures|Open City Films|Anhelo Productions|Appian Way,42,2004,0.0,4084382.80116478
12902,0,0,Scooby-Doo! and the Loch Ness Monster,Scott Jeralds|Joe Sichta,Animation|Family|Comedy,Hanna-Barbera Productions,14,2004,0.0,0.0
5460,0,0,Cruel Intentions 3,Scott Ziehl,Drama|Thriller|Romance,Columbia TriStar|Original Film|Newmarket Capital Group,29,2004,0.0,0.0
1126,0,0,In My Father's Den,Brad McGann,Drama|Thriller,IFMD Ltd.|Little Bird Productions,12,2004,0.0,0.0
10742,0,12520799,The Clearing,Pieter Jan Brugge,Drama|Mystery|Thriller,Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,25,2004,0.0,14454578.8075225
10718,40000000,46546197,Torque,Joseph Kahn,Action,Village Roadshow Pictures|Original Film|Warner Bros.,69,2004,46177815.9924859,53735043.0054
14292,28000000,64445708,Miracle,Gavin O'Connor,Drama|History,Walt Disney,81,2004,32324471.1947401,74399051.1382369
31063,0,0,The Calcium Kid,Alex De Rakoff,Comedy,Universal Pictures|StudioCanal|Working Title Films|WT2 Productions,10,2004,0.0,0.0
16617,27000000,21148829,Mindhunters,Renny Harlin,Mystery|Thriller|Crime,Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,173,2004,31170025.794928,24415168.3504637
9636,6800000,0,Control,Tim Hunter,Action|Thriller,Millennium Films|Arc Productions|Emmett/Furla Films,14,2004,7850228.71872261,0.0
11171,0,1524966,Mysterious Skin,Gregg Araki,Drama,TLA Releasing|Desperate Pictures|Fortissimo Films|Antidote Films,109,2004,0.0,1760489.98356993
17452,0,0,Pride,John Downer,Drama|Comedy|Family|Foreign,British Broadcasting Corporation (BBC)|John Downer Productions Ltd.,11,2004,0.0,0.0
10609,0,0,The Life and Death of Peter Sellers,Stephen Hopkins,Drama|Comedy|Romance,BBC Films|Labrador Films|HBO Films|Company Pictures|The De Mann Entertainment Company,11,2004,0.0,0.0
13932,0,0,Jack-Jack Attack,Brad Bird,Adventure|Animation|Family,Walt Disney Pictures|Pixar Animation Studios,122,2004,0.0,0.0
12657,16000000,14822346,Soul Plane,Jessy Terrero,Comedy,Metro-Goldwyn-Mayer (MGM),66,2004,18471126.3969943,17111589.154124
24653,0,0,Le conseguenze dell'amore,Paolo Sorrentino,Drama,Indigo Film|Fandango|Medusa Film,45,2004,0.0,0.0
17209,0,0,Madhouse,William Butler,Horror|Thriller,Lakeshore Entertainment|Media Pro Pictures|Redbus Pictures|Lakeshore International|Madhouse Productions,23,2004,0.0,0.0
11217,8500000,5001655,Club Dread,Jay Chandrasekhar,Comedy|Horror,Fox Searchlight Pictures|Broken Lizard Industries|Coconut Pete Productions,48,2004,9812785.89840326,5774137.60619743
9830,0,0,Haven,Frank E. Flowers,Drama|Crime,Yari Film Group,18,2004,0.0,0.0
14844,23000000,12,Chasing Liberty,Andy Cadiff,Comedy|Romance,Alcon Entertainment|ETIC Films|C.R.G. International|Trademark Films|Micro Fusion 2003-2,86,2004,26552244.1956794,13.8533447977457
8080,27000000,13000000,Suspect Zero,E. Elias Merhige,Crime|Thriller,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films,42,2004,31170025.794928,15007790.1975579
39850,0,0,Eros,Michelangelo Antonioni|Steven Soderbergh|Wong Kar-wai,Drama|Romance,Block 2 Pictures|Solaris Film|Delux Productions|Roissy Films|Fandango,10,2004,0.0,0.0
12634,50000000,6808550,The Big Bounce,George Armitage,Comedy|Crime,Warner Bros. Pictures|Shangri-La Entertainment|Material|Taormina Productions,40,2004,57722269.9906074,7860099.226891
8981,0,0,Dear Frankie,Shona Auerbach,Drama|Family,Scottish Screen|PathÃ© Pictures International|UK Film Council|Inside Track Productions|Sigma Films,17,2004,0.0,0.0
10710,40000000,0,Envy,Barry Levinson,Comedy,Columbia Pictures|Castle Rock Entertainment|DreamWorks Pictures,76,2004,46177815.9924859,0.0
26579,74050,176153,The Heart is Deceitful Above All Things,Asia Argento,Drama,Wild Bunch|Pretty Dangerous Films|Departure Entertainment|Departure Studios|Artist Film,16,2004,85486.6818560896,203359.020513109
16232,30000000,21800302,Mr. 3000,Charles Stone III,Comedy|Drama,Touchstone Pictures,33,2004,34633361.9943644,25167258.3584155
15673,20000000,11341016,Connie and Carla,Michael Lembeck,Comedy,Universal Pictures,16,2004,23088907.9962429,13092583.7503959
16428,0,0,Breakin' All the Rules,Daniel Taplitz,Comedy|Romance,Screen Gems|Breakup Productions,14,2004,0.0,0.0
11099,0,548039,The Final Cut,Omar Naim,Drama|Mystery|Science Fiction|Thriller,Lions Gate Films,87,2004,0.0,632681.10246765
11169,19250000,8112712,Spartan,David Mamet,Mystery|Action|Drama|Thriller|Crime,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,2004,22223073.9463838,9365683.04840081
17047,26000000,28818995,Agent Cody Banks 2: Destination London,Kevin Allen,Comedy,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,80,2004,30015580.3951158,33269956.2049593
19084,12000000,31179516,Johnson Family Vacation,Christopher Erskin,Comedy|Family,Fox Searchlight Pictures|Bird and a Bear Entertainment|Hallway Pictures|Catch Productions,16,2004,13853344.7977457,35995048.8145692
33641,0,0,Frankenfish,Mark A.Z. DippÃ©,Action|Horror|Comedy|Science Fiction|Thriller,Bayou Film Inc,11,2004,0.0,0.0
12483,5000000,0,Riding the Bullet,Mick Garris,Drama|Horror|Thriller,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,19,2004,5772226.99906074,0.0
9372,65000,28575078,Super Size Me,Morgan Spurlock,Documentary|Comedy|Drama,Kathbur Pictures,295,2004,75038.9509877896,32988367.3463733
18923,6500000,1548955,A Home at the End of the World,Michael Mayer,Romance|Drama,Killer Films|Hart-Sharp Entertainment,20,2004,7503895.09877896,1788183.97426602
14846,35000000,22034832,Little Black Book,Nick Hurran,Comedy|Romance|Drama,Revolution Studios|Blue Star Pictures,57,2004,40405588.9934252,25438010.4380335
44524,0,0,Rois et reine,Arnaud Desplechin,Romance|Drama|Comedy,Why Not Productions|RhÃ´ne-Alpes CinÃ©ma|France 2 CinÃ©ma|Centre National de la CinÃ©matographie (CNC),10,2004,0.0,0.0
15045,0,0,Fat Albert,Joel Zwick,Comedy|Drama|Family,20th Century Fox,38,2004,0.0,0.0
8842,39000000,6614280,Against the Ropes,Charles S. Dutton,Romance|Drama,Paramount Pictures|Cort/Madden Productions|ATR Films|MMP Erste Filmproduktions|Moviemakers Productions (MMP),16,2004,45023370.5926737,7635825.11906949
14681,50000,0,Eating Out,Q. Allan Brocka,Comedy,Ariztical Entertainment,20,2004,57722.2699906074,0.0
9953,0,1841260,A Love Song for Bobby Long,Shainee Gabel,Drama,Yari Film Group,56,2004,0.0,2125634.13685811
11413,0,0,Employee of the Month,Mitch Rouse,Action|Comedy,Yari Film Group,22,2004,0.0,0.0
9965,0,0,"Wake Up, Ron Burgundy: The Lost Movie",Adam McKay,Comedy,DreamWorks SKG|Apatow Productions,34,2004,0.0,0.0
13702,15000000,1914166,A Dirty Shame,John Waters,Comedy,Fine Line Features|Killer Films|John Wells Productions|This Is That Productions,27,2004,17316680.9971822,2209800.13317682
34308,14,0,Modigliani,Mick Davis,Drama|Romance,CoproducciÃ³n GB - USA - Francia - Alemania - Italia- RumanÃ­a,13,2004,16.16223559737,0.0
10296,0,0,The Football Factory,Nick Love,Drama,Vertigo Films,33,2004,0.0,0.0
11128,60000000,74541707,Ladder 49,Jay Russell,Drama|Action|Thriller,Casey Silver Productions|Beacon Communications|Touchstone Pictures|Beacon Pictures|Fantail Films Inc.,112,2004,69266723.9887289,86054330.740295
18165,0,0,The 24th Day,Tony Piccirillo,Drama|Thriller,Nick Stagliano,10,2004,0.0,0.0
34560,0,0,Halloweentown High,Mark A.Z. DippÃ©,Adventure|Comedy|Family|Fantasy|TV Movie,Reel FX Creative Studios|Disney Channel,42,2004,0.0,0.0
8357,0,10000000,What the #$*! Do We (K)now!?,William Arntz|Betsy Chasse,Documentary,Lord of the Wind,19,2004,0.0,11544453.9981214
10927,0,0,Back to Gaya,Lenard Fritz Krawinkel|Holger Tappe,Animation|Fantasy,Ambient Entertainment GmbH,16,2004,0.0,0.0
11052,0,29170410,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Hatsuki Tsuji,Adventure|Fantasy|Animation|Action|Comedy,Konami Corporation Ltd.|Toho Company|Shueisha|4Kids Entertainment,47,2004,0.0,33675645.6351343
26,1400000,0,LaLehet Al HaMayim,Eytan Fox,Drama,Lama Films|United King Films,10,2004,1616223.559737,0.0
20483,18000000,16702864,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,Family|Action|Adventure,Fox 2000 Pictures|Mad Chance|Nimbus Film Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Splendid Productions,45,2004,20780017.1966186,19282544.5084879
15483,2600000,1479042,Il cartaio,Dario Argento,Horror,Opera Film Produzione|Medusa Film,19,2004,3001558.03951158,1707473.23302896
2791,0,0,The Chronicles of Riddick: Dark Fury,Peter Chung,Action|Animation|Science Fiction|Thriller,Universal Pictures|Universal Home Video,114,2004,0.0,0.0
9692,0,4678405,The Woodsman,Nicole Kassell,Drama,Lee Daniels Entertainment|Dash Films,35,2004,0.0,5400963.13070815
21776,0,0,Le Convoyeur,Nicolas Boukhrief,Action|Drama|Crime,Eskwad|Canal+|CinÃ©CinÃ©ma|Contre Prod,16,2004,0.0,0.0
19592,1500000,0,Dead Birds,Alex Turner ( II ),Horror|Thriller|Western,Silver Nitrate Pictures|Dead Birds Films,29,2004,1731668.09971822,0.0
23520,0,0,Unstoppable,David Carson,Action|Drama|Thriller,Millennium Films,15,2004,0.0,0.0
13905,90,0,Farscape The Peacekeeper Wars,Brian Henson,Action|Comedy|Romance|Science Fiction|Thriller,"Jim Henson Productions|Jim Henson Company, The",31,2004,103.900085983093,0.0
1944,0,0,The Door in the Floor,Tod Williams,Drama,Revere Pictures|Focus Features,19,2004,0.0,0.0
14198,0,0,Criminal,Gregory Jacobs,Action|Comedy|Thriller,2929 Productions|Warner Bros.|Criminal Films Inc.,15,2004,0.0,0.0
16764,0,0,The Toolbox Murders,Tobe Hooper,Mystery|Horror|Thriller,Alpine Pictures|Scary Movies LLC|Toolbox Murders Inc.|Toolbox Films,12,2004,0.0,0.0
31165,0,0,Inside I'm Dancing,Damien O'Donnell,Drama|Foreign,WT2 Productions,30,2004,0.0,0.0
31117,0,9109322,Superbabies: Baby Geniuses 2,Bob Clark,Family|Comedy,Crystal Sky Worldwide|Triumph Films,11,2004,0.0,10516214.8783076
15058,1000000,0,Speak,Jessica Sharzer,Drama,Showtime Networks,82,2004,1154445.39981214,0.0
12281,500000,603943,Mean Creek,Jacob Aaron Estes,Crime|Drama,Whitewater Films,33,2004,577222.699906074,697219.218098748
1404,0,0,Ae Fond Kiss...,Ken Loach,Drama|Romance,Scottish Screen|CinÃ©art|Bianca Film,14,2004,0.0,0.0
23601,3000000,2037545,We Don't Live Here Anymore,John Curran,Drama|Romance,Front Street Productions|Renaissance Films|Warner Bros.,14,2004,3463336.19943644,2352234.45216024
12877,0,0,Dead Man's Shoes,Shane Meadows,Drama|Thriller|Crime,EM Media|Big Arty Productions|Film4|Warp Films,50,2004,0.0,0.0
3057,0,0,Frankenstein,Kevin Connor,Drama|Horror|Science Fiction|Mystery,Hallmark Entertainment|RTL2,10,2004,0.0,0.0
15237,20000000,0,De-Lovely,Irwin Winkler,Drama|Music,Metro-Goldwyn-Mayer (MGM)|Winkler Films|Potboiler Productions,18,2004,23088907.9962429,0.0
16784,30000000,14000000,Welcome to Mooseport,Donald Petrie,Comedy,20th Century Fox,26,2004,34633361.9943644,16162235.59737
10838,0,0,Dracula 3000,Darrell James Roodt,Horror|Science Fiction,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|Fiction Film & Television,12,2004,0.0,0.0
17871,0,0,Chris Rock: Never Scared,Joel Gallen,Comedy,Tenth Planet Productions|Home Box Office (HBO)|CR Enterprises,10,2004,0.0,0.0
24747,0,0,Bobby Jones: Stroke of Genius,Rowdy Herrington,Drama,Dean River Productions|Bobby Jones Films LLC|LIFE(n)|McDongall Films,14,2004,0.0,0.0
8555,0,0,Creep,Christopher Smith,Horror|Thriller|Mystery,Filmstiftung NRW|Dan Films|UK Film Council|Zero Film GmbH,77,2004,0.0,0.0
12703,10000000,0,The Brown Bunny,Vincent Gallo,Drama,Wild Bunch|KinÃ©tique Inc.|Vincent Gallo Productions,23,2004,11544453.9981214,0.0
44345,0,0,The Cutting Edge: The Magic of Movie Editing,Wendy Apple,Documentary,British Broadcasting Corporation (BBC)|A.C.E.|NHK Enterprises|TCEP Inc.,16,2004,0.0,0.0
16358,0,0,Eulogy,Michael Clancy,Comedy|Drama,Myriad Pictures|Artisan Entertainment|Eulogy Productions LLC|Ovation Entertainment,12,2004,0.0,0.0
20544,0,0,Something the Lord Made,Joseph Sargent,TV Movie|Drama,Nina Saxon Film Design|HBO Films,19,2004,0.0,0.0
9976,0,0,Satan's Little Helper,Jeff Lieberman,Horror|Romance|Comedy,Intrinsic Value Films|Satan's Little Company LLC,13,2004,0.0,0.0
20200,823258,823258,Narco,Tristan Aurouet|Gilles Lellouche,Comedy,StudioCanal|M6 Films|Les Productions du TrÃ©sor|TF1 Films Production,26,2004,950406.410958549,950406.410958549
14463,0,0,Alone in the Wilderness,Dick Proenneke|Bob Swerer Sr.|Bob Swerer Jr.,Documentary|History,Bob Swerer Productions,11,2004,0.0,0.0
11588,8800000,0,The I Inside,Roland Suso Richter,Thriller|Mystery|Science Fiction,Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.,23,2004,10159119.5183469,0.0
25248,0,0,Saint Ralph,Michael McGowan,Comedy|Drama,Alliance Atlantis Communications|Amaze Film + Television|Running Miracles Productions,14,2004,0.0,0.0
