id,budget,revenue,original_title,director,genres,vote_count,release_year,budget_adj,revenue_adj
11959,5000000,0,UHF,Jay Levey,Comedy,36,1989,8794924.69521628,0.0
14621,0,0,Lean On Me,John G. Avildsen,Drama,31,1989,0.0,0.0
17190,0,0,Gross Anatomy,Thom Eberhardt,Comedy|Drama|Romance,13,1989,0.0,0.0
20006,0,0,Pink Cadillac,Buddy Van Horn,Action|Adventure|Comedy|Drama|Romance,14,1989,0.0,0.0
300589,0,0,Lonesome Dove,Simon Wincer,Drama|Western|Adventure,16,1989,0.0,0.0
31583,4000000,0,Kill Me Again,John Dahl,Drama|Action|Thriller|Crime,11,1989,7035939.75617302,0.0
22244,0,0,Society,Brian Yuzna,Drama|Horror|Comedy,28,1989,0.0,0.0
15138,7000000,793775,Little Monsters,Richard Greenberg,Adventure|Fantasy|Comedy|Family,26,1989,12312894.5733027,1396238.26998906
32059,0,0,The January Man,Pat O'Connor,Action|Comedy|Crime|Mystery|Thriller,20,1989,0.0,0.0
19118,0,0,Let It Ride,Joe Pytka,Comedy,13,1989,0.0,0.0
38084,0,1738897,House III: The Horror Show,James Isaac,Horror,10,1989,0.0,3058693.6335475
20607,0,0,"Amanece, que no es poco",JosÃ© Luis Cuerda,Comedy,11,1989,0.0,0.0
11157,0,0,She-Devil,Susan Seidelman,Comedy,26,1989,0.0,0.0
10551,0,12195695,Family Business,Sidney Lumet,Action|Comedy|Crime|Drama|Thriller,20,1989,0.0,21452043.8261651
31150,130000,0,Intruder,Scott Spiegel,Horror|Thriller,16,1989,228668.042075623,0.0
28774,0,1919653,Communion,Philippe Mora,Drama|Horror|Science Fiction|Thriller,19,1989,0.0,3376640.7151892
30666,0,1519796,Stepfather II: Make Room For Daddy,Jeff Burr,Horror|Thriller,13,1989,0.0,2673298.27441818
20423,0,0,For All Mankind,Al Reinert,Documentary,16,1989,0.0,0.0
10020,25000000,377350553,Beauty and the Beast,Gary Trousdale|Kirk Wise,Romance|Family|Animation|Fantasy|Music,1703,1991,40027321.0482546,604173269.306698
280,100000000,520000000,Terminator 2: Judgment Day,James Cameron,Action|Thriller|Science Fiction,2836,1991,160109284.193018,832568277.803697
879,70000000,300854823,Hook,Steven Spielberg,Adventure|Fantasy|Comedy|Family,834,1991,112076498.935113,481696503.565473
8367,48000000,390493908,Robin Hood: Prince of Thieves,Kevin Reynolds,Adventure|Drama|Action|Romance,518,1991,76852456.412649,625217000.916145
8010,30000000,15556340,Highlander II: The Quickening,Russell Mulcahy,Action|Fantasy|Science Fiction,93,1991,48032785.2579056,24907144.6206322
1598,35000000,182300000,Cape Fear,Martin Scorsese,Crime|Thriller,289,1991,56038249.4675565,291879225.083873
174,27000000,96900000,Star Trek VI: The Undiscovered Country,Nicholas Meyer,Science Fiction|Action|Adventure|Thriller,237,1991,43229506.732115,155145896.383035
37137,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,David Zucker,Action|Comedy|Crime,257,1991,36825135.3643943,139183658.798149
1089,24000000,83531958,Point Break,Kathryn Bigelow,Action|Thriller|Crime,468,1991,38426228.2063245,133742420.026213
1649,0,0,Bill & Ted's Bogus Journey,Peter Hewitt,Adventure|Fantasy|Comedy|Science Fiction|Family,161,1991,0.0,0.0
2924,75000000,152368585,Backdraft,Ron Howard,Action|Crime|Drama|Mystery|Thriller,193,1991,120081963.144764,243956250.778531
2907,30000000,191502426,The Addams Family,Barry Sonnenfeld,Comedy|Family|Fantasy,414,1991,48032785.2579056,306613163.480865
9292,65000000,17218080,Hudson Hawk,Michael Lehmann,Action|Adventure|Comedy,155,1991,104071034.725462,27567744.6397813
10249,42000000,62000000,The Rocketeer,Joe Johnston,Action|Adventure|Science Fiction|Family,149,1991,67245899.3610678,99267756.1996716
1541,16000000,45361000,Thelma & Louise,Ridley Scott,Drama|Thriller|Crime|Adventure,375,1991,25617485.470883,72627172.4027952
10537,38000000,34416893,The Doors,Oliver Stone,Drama|Music,129,1991,60841527.9933471,55104641.0237771
1497,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,Science Fiction|Adventure|Action|Comedy|Family,161,1991,40027321.0482546,124.885241670554
11933,40000000,8479793,Nothing but Trouble,Dan Aykroyd,Comedy|Adventure,36,1991,64043713.6772075,13576935.8733497
10380,0,0,An American Tail: Fievel Goes West,Phil Nibbelink|Simon Wells,Adventure|Animation|Family,101,1991,0.0,0.0
274,19000000,272742922,The Silence of the Lambs,Jonathan Demme,Crime|Drama|Thriller,2679,1991,30420763.9966735,436686740.101323
290,9000000,6153939,Barton Fink,Joel Coen,Comedy|Drama,201,1991,14409835.5773716,9853027.68257501
4032,16500000,0,My Girl,Howard Zieff,Comedy|Drama|Family,218,1991,26418031.8918481,0.0
9079,0,0,Dying Young,Joel Schumacher,Drama|Romance,45,1991,0.0,0.0
11284,11000000,34872033,Freddy's Dead: The Final Nightmare,Rachel Talalay,Horror|Thriller|Comedy,141,1991,17612021.261232,55833362.4198532
468,2500000,0,My Own Private Idaho,Gus Van Sant,Drama|Romance,94,1991,4002732.10482546,0.0
9319,29000000,59509925,The Last Boy Scout,Tony Scott,Adventure|Action|Comedy|Thriller,274,1991,46431692.4159754,95280914.9413023
820,40000000,205405498,JFK,Oliver Stone,Drama|Thriller|History,258,1991,64043713.6772075,328873272.540905
650,6500000,57504069,Boyz n the Hood,John Singleton,Crime|Drama,168,1991,10407103.4725462,92069353.2577596
2453,23000000,7434726,Harley Davidson and the Marlboro Man,Simon Wincer,Action|Thriller,44,1991,36825135.3643943,11903686.5803122
9594,15000000,30102717,Double Impact,Sheldon Lettich,Thriller|Action|Crime|Drama,113,1991,24016392.6289528,48197244.7113501
12627,0,0,La belle noiseuse,Jacques Rivette,Drama,10,1991,0.0,0.0
10276,35000000,63710000,What About Bob?,Frank Oz,Comedy,128,1991,56038249.4675565,102005624.959372
339,0,2015810,Night on Earth,Jim Jarmusch,Comedy|Drama,75,1991,0.0,3227498.96169129
11187,13000000,20560255,Child's Play 3,Jack Bender,Horror,114,1991,20814206.9450924,32918877.1087593
13122,6000000,0,The People Under the Stairs,Wes Craven,Comedy|Drama|Horror|Mystery|Thriller,45,1991,9606557.05158112,0.0
1406,26000000,124033791,City Slickers,Ron Underwood,Action|Adventure|Comedy|Drama|Western,114,1991,41628413.8901848,198589614.927564
9595,26000000,181096164,Hot Shots!,Jim Abrahams,Action|Comedy|War,313,1991,41628413.8901848,289951771.881415
23438,0,0,Wild Hearts Can't Be Broken,Steve Miner,Drama|Family,10,1991,0.0,0.0
13888,11000000,2807854,Return to the Blue Lagoon,William A. Graham,Drama|Adventure|Romance,78,1991,17612021.261232,4495634.94058504
2107,0,0,L.A. Story,Mick Jackson,Comedy|Drama|Fantasy|Romance,32,1991,0.0,0.0
1633,11000000,119418501,Fried Green Tomatoes,Jon Avnet,Drama|Comedy,134,1991,17612021.261232,191200107.145132
11384,0,65595485,The Hard Way,John Badham,Action|Comedy|Crime,50,1991,0.0,105024461.496439
13154,8000000,2275557,Showdown in Little Tokyo,Mark L. Lester,Action|Thriller,39,1991,12808742.7354415,3643378.02410413
7442,19000000,174999005,Sleeping with the Enemy,Joseph Ruben,Crime|Thriller,114,1991,30420763.9966735,280189654.250405
13697,0,0,Grand Canyon,Lawrence Kasdan,Drama,14,1991,0.0,0.0
20421,18000000,11657385,Rock-A-Doodle,Don Bluth|Gary Goldman,Comedy|Family|Animation|Fantasy|Music,21,1991,28819671.1547433,18664555.6791243
2742,16000000,0,Naked Lunch,David Cronenberg,Drama|Fantasy|Thriller,88,1991,25617485.470883,0.0
36630,0,0,Zandalee,Sam Pillsbury,Drama|Romance|Thriller,13,1991,0.0,0.0
20289,0,0,Rush,Lili Fini Zanuck,Crime|Drama,19,1991,0.0,0.0
6524,0,0,Life Stinks,Mel Brooks,Comedy,16,1991,0.0,0.0
11846,0,89325780,Father of the Bride,Charles Shyer,Comedy|Romance,173,1991,0.0,143018866.95783
177,24000000,41895491,The Fisher King,Terry Gilliam,Drama|Comedy,158,1991,38426228.2063245,67078570.7492506
24734,0,3106559,K2,Franc Roddam,Thriller|Action|Adventure|Drama,14,1991,0.0,4973889.3779338
11364,0,0,Regarding Henry,Mike Nichols,Drama,57,1991,0.0,0.0
15413,10000000,25196249,Don't Tell Mom the Babysitter's Dead,Stephen Herek,Comedy|Family,48,1991,16010928.4193018,40341533.9173906
19200,14000000,2735731,Shadows and Fog,Woody Allen,Thriller|Comedy,26,1991,22415299.7870226,4380159.32154651
10337,30000000,49114016,Bugsy,Barry Levinson,Drama|Crime,41,1991,48032785.2579056,78636099.4560447
1496,6000000,1193062,Cool as Ice,David Kellogg,Drama|Action|Comedy|Music|Romance,14,1991,9606557.05158112,1910203.02817891
14362,14000000,39673161,Out for Justice,John Flynn,Action|Thriller|Crime,44,1991,22415299.7870226,63520414.0938438
28597,0,0,Problem Child 2,Brian Levant,Comedy,42,1991,0.0,0.0
32685,0,0,Ernest Scared Stupid,John R. Cherry III,Horror|Comedy|Family,17,1991,0.0,0.0
10750,0,15073942,Toy Soldiers,"Daniel Petrie, Jr.",Action|Adventure|Thriller,40,1991,0.0,24134780.6358708
30815,8000000,0,Mortal Thoughts,Alan Rudolph,Mystery|Thriller,21,1991,12808742.7354415,0.0
10333,30000000,74787599,The Prince of Tides,Barbra Streisand,Drama|Romance,18,1991,48032785.2579056,119741889.424045
21828,0,2415396,Flirting,John Duigan,Drama|Foreign|Romance,11,1991,0.0,3867273.2460268
1713,14000000,32482682,Jungle Fever,Spike Lee,Drama|Romance,34,1991,22415299.7870226,52007789.6368945
11504,0,0,Suburban Commando,Burt Kennedy,Action|Comedy|Family|Science Fiction,21,1991,0.0,0.0
47090,2000000,0,The Pit and the Pendulum,Stuart Gordon,Horror,13,1991,3202185.68386037,0.0
12186,0,0,Defending Your Life,Albert Brooks,Fantasy|Drama|Comedy,25,1991,0.0,0.0
10804,0,0,King Ralph,David S. Ward,Comedy|Family,43,1991,0.0,0.0
11498,0,38016380,Dead Again,Kenneth Branagh,Mystery,35,1991,0.0,60867753.8940979
44909,0,0,Ghoulies III: Ghoulies Go to College,John Carl Buechler,Fantasy|Drama|Horror|Action|Comedy,10,1991,0.0,0.0
20978,0,0,"Mon pÃ¨re, ce hÃ©ros",GÃ©rard Lauzier,Comedy|Drama,11,1991,0.0,0.0
10379,0,13,Drop Dead Fred,Ate de Jong,Comedy|Fantasy|Family,38,1991,0.0,20.8142069450924
25562,0,36489888,Soapdish,Michael Hoffman,Comedy|Drama|Romance,26,1991,0.0,58423698.4796342
16270,0,0,Career Opportunities,Bryan Gordon,Drama|Comedy|Romance,19,1991,0.0,0.0
11894,0,0,Curly Sue,John Hughes,Comedy|Drama|Family|Romance,51,1991,0.0,0.0
10952,8500000,47624253,New Jack City,Mario Van Peebles,Thriller|Crime|Drama,58,1991,13609289.1564065,76250850.5805722
41780,8000000,10400000,A Rage in Harlem,Bill Duke,Crime|Comedy,10,1991,12808742.7354415,16651365.5560739
12702,0,0,Critters 3,Kristine Peterson,Thriller|Horror|Comedy|Science Fiction,24,1991,0.0,0.0
26561,0,13200170,Enchanted April,Mike Newell,Drama|Foreign|Romance,11,1991,0.0,21134697.6992616
11890,35000000,23562716,Oscar,John Landis,Action|Comedy|Thriller|Family,77,1991,56038249.4675565,37726095.9240339
10174,0,29,Madonna: Truth or Dare,Alek Keshishian|Mark Aldo Miceli,Documentary|Music,12,1991,0.0,46.4316924159754
24993,0,1250712,Kickboxer 2:  The Road Back,Albert Pyun,Action|Adventure,17,1991,0.0,2002506.03051618
20704,0,0,Necessary Roughness,Stan Dragoti,Comedy,14,1991,0.0,0.0
17792,0,0,Omen IV: The Awakening,Jorge Montesi|Dominique Othenin-Girard,Fantasy|Horror|Mystery,25,1991,0.0,0.0
1358,0,0,A Brief History of Time,Errol Morris,Documentary,17,1991,0.0,0.0
19065,0,0,Pure Luck,Nadia Tass,Comedy|Crime|Mystery,13,1991,0.0,0.0
18886,35000000,0,Flight of the Intruder,John Milius,Action|Adventure|Drama|Thriller,14,1991,56038249.4675565,0.0
3784,0,22773535,Frankie and Johnny,Garry Marshall,Drama|Comedy|Romance,43,1991,0.0,36462543.8739466
22434,0,7788597,If Looks Could Kill,William Dear,Adventure|Action|Comedy,12,1991,0.0,12470266.9053789
6463,0,0,Other People's Money,Norman Jewison,Comedy|Drama,11,1991,0.0,0.0
14904,0,524668,Proof,Jocelyn Moorhouse,Drama,13,1991,0.0,840042.179189827
11663,0,0,The Commitments,Alan Parker,Comedy|Drama|Music,59,1991,0.0,0.0
20096,0,0,The Butcher's Wife,Terry Hughes,Fantasy|Comedy|Science Fiction|Romance,16,1991,0.0,0.0
12647,48000000,0,Billy Bathgate,Robert Benton,Drama|Action|Thriller|Crime,26,1991,76852456.412649,0.0
41805,0,0,V.I. Warshawski,Jeff Kanew,Action|Adventure|Drama|Mystery|Thriller,12,1991,0.0,0.0
11521,0,0,Little Man Tate,Jodie Foster,Drama|Family,25,1991,0.0,0.0
21219,23000000,20246790,Mobsters,Michael Karbelnikoff,Drama|Action|Thriller|Crime,15,1991,36825135.3643943,32416990.5410637
1483,33000,0,Begotten,E. Elias Merhige,Fantasy|Horror,21,1991,52836.0637836962,0.0
9585,0,0,Not Without My Daughter,Brian Gilbert,Drama|Thriller,21,1991,0.0,0.0
4539,0,0,Hearts of Darkness: A Filmmaker's Apocalypse,Eleanor Coppola|Fax Bahr|George Hickenlooper,Documentary,28,1991,0.0,0.0
17956,0,0,"He Said, She Said",Ken Kwapis|Marisa Silver,Comedy|Drama|Romance,10,1991,0.0,0.0
17990,0,0,Impromptu,James Lapine,Drama|Comedy|Music|Romance,11,1991,0.0,0.0
15771,0,0,Class Action,Michael Apted,Drama,17,1991,0.0,0.0
2071,22000000,11511031,Shattered,Wolfgang Petersen,Mystery|Thriller,11,1991,35224042.5224641,18430229.3373364
12227,14000000,34793160,White Fang,Randal Kleiser,Action|Adventure|Drama|Family,59,1991,22415299.7870226,55707079.4241317
2611,0,21830957,Only the Lonely,Chris Columbus,Comedy|Romance,13,1991,0.0,34953388.9851857
10261,0,0,Switch,Blake Edwards,Fantasy|Comedy,22,1991,0.0,0.0
9546,0,0,Ricochet,Russell Mulcahy,Action|Crime|Thriller,39,1991,0.0,0.0
25330,17000000,4603929,Dutch,Peter Faiman,Comedy,25,1991,27218578.3128131,7371317.7666548
34376,13000000,3752426,Mannequin Two: On the Move,Stewart Raffill,Fantasy|Comedy|Science Fiction|Romance,11,1991,20814206.9450924,6007982.40847272
56321,0,0,Toto le hÃ©ros,Jaco Van Dormael,Drama,12,1991,0.0,0.0
30694,0,0,The Resurrected,Dan O'Bannon,Drama|Horror,10,1991,0.0,0.0
26956,800000,0,Puppet Master III: Toulon's Revenge,David DeCoteau,Horror,14,1991,1280874.27354415,0.0
5048,0,1750301,Prospero's Books,Peter Greenaway,Drama|Fantasy,13,1991,0.0,2802394.40232324
28455,0,0,Deceived,Damian Harris,Drama|Mystery|Thriller,11,1991,0.0,0.0
13644,0,14812000,All I Want For Christmas,Robert Lieberman,Drama|Comedy|Family,11,1991,0.0,23715387.1746699
26291,0,0,Shakes the Clown,Bobcat Goldthwait,Action|Comedy,11,1991,0.0,0.0
17474,0,2853801,The Man in the Moon,Robert Mulligan,Drama|Family|Romance,25,1991,0.0,4569200.35339321
16820,16400000,0,F/X2,Richard Franklin,Adventure|Action|Comedy|Thriller,17,1991,26257922.607655,0.0
11821,0,0,Doc Hollywood,Michael Caton-Jones,Comedy|Romance,68,1991,0.0,0.0
41791,0,0,Mississippi Masala,Mira Nair,Drama|Romance,11,1991,0.0,0.0
14667,0,0,Dogfight,Nancy Savoca,War|Drama|Romance,10,1991,0.0,0.0
31544,0,4654288,The Hitman,Aaron Norris,Action|Crime|Thriller,11,1991,0.0,7451947.20108156
562,28000000,140767956,Die Hard,John McTiernan,Action|Thriller,2800,1988,51628948.6465286,259560770.407171
2280,18000000,151668774,Big,Penny Marshall,Fantasy|Drama|Comedy|Romance|Family,564,1988,33190038.4156255,279660690.861712
37136,12000000,78756177,The Naked Gun: From the Files of Police Squad!,David Zucker,Action|Comedy|Crime,543,1988,22126692.2770837,145217807.783211
13704,8000000,22433275,License to Drive,Greg Beeman,Comedy|Family,52,1988,14751128.1847224,41364514.3910162
4011,15000000,73326666,Beetlejuice,Tim Burton,Fantasy|Comedy,739,1988,27658365.3463546,135206381.190541
380,25000000,354825435,Rain Man,Barry Levinson,Drama,934,1988,46097275.5772577,654259434.360614
11690,1500000,11806119,Bloodsport,Newt Arnold,Action,180,1988,2765836.53463546,21769196.8416359
9602,39000000,288752301,Coming to America,John Landis,Comedy|Romance,500,1988,71911749.900522,532427775.710571
1370,63000000,189015611,Rambo III,Peter MacDonald,Action|Adventure|Thriller|War,385,1988,116165134.454689,348524188.34683
10651,20000000,0,The Dead Pool,Buddy Van Horn,Action|Crime|Thriller,100,1988,36877820.4618061,0.0
12233,0,0,Oliver & Company,George Scribner,Animation|Comedy|Family,211,1988,0.0,0.0
9493,15000000,216614388,Twins,Ivan Reitman,Comedy|Drama,287,1988,27658365.3463546,399413325.505401
856,70000000,329803958,Who Framed Roger Rabbit,Robert Zemeckis,Fantasy|Animation|Comedy|Crime|Family,723,1988,129072371.616321,608122557.535853
12144,12300000,84460846,The Land Before Time,Don Bluth,Animation|Adventure|Family,340,1988,22679859.5840108,155736595.742013
7520,20000000,171504781,Cocktail,Roger Donaldson,Drama|Romance,175,1988,36877820.4618061,316236126.102969
9647,0,60328000,Scrooged,Richard Donner,Fantasy|Comedy|Drama,205,1988,0.0,111238257.640992
10585,9000000,44196684,Child's Play,Tom Holland,Horror|Thriller,254,1988,16595019.2078127,81493868.8779591
847,35000000,57269863,Willow,Ron Howard,Adventure|Drama|Action,250,1988,64536185.8081608,105599386.279311
9396,0,239606210,Crocodile Dundee II,John Cornell,Adventure|Comedy,159,1988,0.0,441807739.695691
10131,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,Horror|Thriller,135,1988,12907237.1616321,133682099.174047
10141,0,42039085,Dirty Rotten Scoundrels,Frank Oz,Crime|Comedy,86,1988,0.0,77515491.4504305
287,7000000,50888000,Bull Durham,Ron Shelton,Comedy|Romance,81,1988,12907237.1616321,93831926.3830196
9604,29000000,34994648,Red Heat,Walter Hill,Comedy|Action|Crime,172,1988,53472839.6696189,64526317.3034052
623,7500000,62493712,A Fish Called Wanda,Charles Crichton,Comedy|Crime,270,1988,13829182.6731773,115231594.556391
11825,0,19510371,Police Academy 5: Assignment Miami Beach,Alan Myerson,Action|Comedy|Crime,85,1988,0.0,35974997.9440615
11966,0,21630088,Short Circuit 2,Kenneth Johnson,Comedy|Family|Science Fiction|Drama,86,1988,0.0,39883525.0918534
9599,19000000,8247943,The Blob,Chuck Russell,Horror|Science Fiction,65,1988,35033929.4387158,15208308.0566605
11285,17500000,25024919,Cocoon: The Return,Daniel Petrie,Comedy|Drama|Science Fiction,46,1988,32268092.9040804,46143223.4976621
5680,0,5596267,"Elvira, Mistress of the Dark",James Signorelli,Fantasy|Horror|Comedy|Science Fiction,38,1988,0.0,10318906.4841165
10644,0,0,The Unbearable Lightness of Being,Philip Kaufman,Comedy|Romance,40,1988,0.0,0.0
2640,0,1108462,Heathers,Michael Lehmann,Comedy|Drama,194,1988,0.0,2043883.13123673
8740,0,0,Spoorloos,George Sluizer,Horror|Thriller,40,1988,0.0,0.0
1632,15000000,34604000,Mississippi Burning,Alan Parker,Thriller|Crime|Drama,144,1988,27658365.3463546,63806004.963017
18086,0,2983784,Fright Night Part 2,Tommy Lee Wallace,Comedy|Horror,32,1988,0.0,5501772.53244049
3525,28000000,103173635,Working Girl,Mike Nichols,Comedy|Drama|Romance,116,1988,51628948.6465286,190240939.396096
8337,4000000,13008928,They Live,John Carpenter,Action|Horror|Science Fiction|Thriller,229,1988,7375564.09236123,23987045.5592281
15158,3000000,7282851,Phantasm II,Don Coscarelli,Action|Horror|Science Fiction|Thriller,25,1988,5531673.06927092,13428783.5814042
10128,16000000,0,Alien Nation,Graham Baker,Crime|Science Fiction|Thriller,30,1988,29502256.3694449,0.0
12710,0,0,Big Business,Jim Abrahams,Comedy,26,1988,0.0,0.0
11357,5000000,17768757,Halloween 4: The Return of Michael Myers,Dwight H. Little,Horror|Thriller,92,1988,9219455.11545154,32763651.5237731
10117,7000000,20256975,Action Jackson,Craig R. Baxley,Action|Adventure|Comedy|Crime|Drama,22,1988,12907237.1616321,37351654.3574648
2321,10000000,21486757,Married to the Mob,Jonathan Demme,Action|Comedy|Thriller|Crime|Romance,25,1988,18438910.230903,39619238.3476228
10281,2800000,19170001,Friday the 13th Part VII: The New Blood,John Carl Buechler,Horror|Thriller,81,1988,5162894.86465286,35347392.7565322
11082,0,0,The Seventh Sign,Carl Schultz,Thriller|Mystery,30,1988,0.0,0.0
859,14000000,34670720,Dangerous Liaisons,Stephen Frears,Drama|Romance,124,1988,25814474.3232643,63929029.3720776
12120,20000000,13854000,My Stepmother is an Alien,Richard Benjamin,Comedy|Science Fiction,65,1988,36877820.4618061,25545266.2338931
10675,20000000,17637950,Frantic,Roman Polanski,Thriller|Action|Crime|Drama|Mystery,87,1988,36877820.4618061,32522457.6707157
20196,0,5935269,Mac and Me,Stewart Raffill,Family|Fantasy|Science Fiction,15,1988,0.0,10943989.2287261
16296,2000000,0,Killer Klowns from Outer Space,Stephen Chiodo,Comedy|Horror|Science Fiction,54,1988,3687782.04618061,0.0
15267,0,0,The Beast of War,Kevin Reynolds,Drama|War,24,1988,0.0,0.0
27362,0,0,Drowning by Numbers,Peter Greenaway,Comedy|Drama,13,1988,0.0,0.0
21733,0,0,Fei lung mang jeung,Sammo Hung|Corey Yuen Kwai,Action|Comedy|Romance,16,1988,0.0,0.0
9748,0,12706478,D.O.A.,Annabel Jankel|Rocky Morton,Thriller|Mystery,14,1988,0.0,23429360.7192945
24929,6200000,9205924,Return of the Living Dead Part II,Ken Wiederhorn,Comedy|Horror,35,1988,11432124.3431599,16974720.6228516
12582,0,0,Without a Clue,Thom Eberhardt,Comedy|Thriller|Crime|Mystery,27,1988,0.0,0.0
18509,0,0,Caddyshack II,Allan Arkush,Comedy,24,1988,0.0,0.0
11955,0,0,Iron Eagle II,Sidney J. Furie,Action|Adventure|Drama|Thriller,11,1988,0.0,0.0
8677,0,0,The Bourne Identity,Roger Young,Action|Drama|Mystery|Thriller,20,1988,0.0,0.0
10306,10500000,14144000,Poltergeist III,Gary Sherman,Horror|Thriller,58,1988,19360855.7424482,26079994.6305893
14506,0,0,The Adventures of Baron Munchausen,Terry Gilliam,Action|Adventure|Comedy|Fantasy,76,1988,0.0,0.0
27352,0,6193901,Braddock: Missing in Action III,Aaron Norris,Action|War,29,1988,0.0,11420878.45181
11851,0,20324096,The Presidio,Peter Hyams,Action|Adventure|Crime|Drama|Mystery,40,1988,0.0,37475418.1668256
9013,30000000,38413606,Midnight Run,Martin Brest,Adventure|Comedy|Crime,105,1988,55316730.6927092,70830503.267928
18214,0,0,Black Eagle,Eric Karson,Drama|Action,18,1988,0.0,0.0
9395,7500000,18869631,Above the Law,Andrew Davis,Action|Adventure|Drama|Thriller,67,1988,13829182.6731773,34793543.2099266
11051,7000000,8373585,The Last Temptation of Christ,Martin Scorsese,Drama,76,1988,12907237.1616321,15439978.2125836
21362,0,7399763,High Spirits,Neil Jordan,Horror|Fantasy|Comedy,20,1988,0.0,13644356.5686958
26515,0,0,Pumpkinhead,Stan Winston,Horror,37,1988,0.0,0.0
10868,0,0,The Accused,Jonathan Kaplan,Drama,57,1988,0.0,0.0
48309,1300000,354704,Prison,Renny Harlin,Crime|Drama|Horror|Thriller,11,1988,2397058.3300174,654035.521454225
11054,0,0,Hairspray,John Waters,Drama|Comedy|Music|Romance|Family,52,1988,0.0,0.0
9064,0,12090735,Hellbound: Hellraiser II,Tony Randel,Horror|Thriller,83,1988,0.0,22293997.7290638
13192,22000000,0,Moonwalker,Colin Chilvers|Jerry Kramer|Jim Blashfield,Action|Crime|Music|Fantasy|Thriller,73,1988,40565602.5079868,0.0
2617,24000000,43455230,The Great Outdoors,Howard Deutch,Comedy,65,1988,44253384.5541674,80126708.5033247
10130,22000000,0,Gorillas in the Mist,Michael Apted,Drama,57,1988,40565602.5079868,0.0
11191,0,0,Mystic Pizza,Donald Petrie,Comedy|Drama|Romance,60,1988,0.0,0.0
36739,0,0,School Daze,Spike Lee,Comedy|Drama,18,1988,0.0,0.0
13927,0,0,Tin Toy,John Lasseter,Animation|Family,51,1988,0.0,0.0
9540,13000000,8038508,Dead Ringers,David Cronenberg,Drama|Horror|Thriller,65,1988,23970583.300174,14822132.7402396
26386,6000000,28202109,Ernest Saves Christmas,John R. Cherry III,Comedy|Family,23,1988,11063346.1385418,52001615.6173144
24679,0,0,Bird,Clint Eastwood,Drama|Music,23,1988,0.0,0.0
12714,0,0,She's Having a Baby,John Hughes,Comedy|Drama|Romance,22,1988,0.0,0.0
59797,4000000,9797098,Bad Dreams,Andrew Fleming,Horror|Thriller,11,1988,7375564.09236123,18064781.054536
40095,5000000,0,Dead Heat,Mark Goldblatt,Action|Comedy|Drama|Horror|Science Fiction,17,1988,9219455.11545154,0.0
13350,0,0,Scooby-Doo and the Ghoul School,Charles A. Nichols,TV Movie|Animation|Family,23,1988,0.0,0.0
5241,0,1547397,Two Moon Junction,Zalman King,Drama|Romance,10,1988,0.0,2853231.43745687
34311,0,0,Sleepaway Camp II: Unhappy Campers,Michael A. Simpson,Horror|Comedy,20,1988,0.0,0.0
24924,1200000,3109904,Night of the Demons,Kevin Tenney,Horror,30,1988,2212669.22770837,5734324.06827264
13554,0,0,Eight Men Out,John Sayles,Drama|History,25,1988,0.0,0.0
10132,4000000,3468572,Talk Radio,Oliver Stone,Drama,16,1988,7375564.09236123,6395668.7737424
17170,0,0,"Bright Lights, Big City",James Bridges,Drama,12,1988,0.0,0.0
2210,10000000,3916303,Earth Girls Are Easy,Julien Temple,Music|Comedy|Drama|Romance|Science Fiction,43,1988,18438910.230903,7221235.94540164
15592,0,57041866,Beaches,Garry Marshall,Comedy|Drama,24,1988,0.0,105178984.65772
20443,0,0,Johnny Be Good,Bud Smith ,Comedy,12,1988,0.0,0.0
25998,0,0,é»‘å¤ªé™½731,Mou Tun-fei,War|History,17,1988,0.0,0.0
10001,0,0,Young Einstein,Yahoo Serious,Comedy|Science Fiction,19,1988,0.0,0.0
14285,0,0,The Thin Blue Line,Errol Morris,Mystery|Documentary|Crime,54,1988,0.0,0.0
14911,0,3184348,Bat*21,Peter Markle,Action|Drama|War,15,1988,0.0,5871590.69159558
9717,0,29300000,Shoot to Kill,Roger Spottiswoode,Action|Adventure|Crime|Thriller,16,1988,0.0,54026006.976546
30502,0,15122000,Big Top Pee-wee,Randal Kleiser,Comedy|Family,12,1988,0.0,27883320.0511716
10396,23000000,0,Tequila Sunrise,Robert Towne,Action|Adventure|Crime|Romance|Thriller,62,1988,42409493.5310771,0.0
40820,15000000,21032267,Punchline,David Seltzer,Comedy|Drama,19,1988,27658365.3463546,38781208.3165385
10127,4500000,3813293,Critters 2,Mick Garris,Thriller|Comedy|Horror|Science Fiction,40,1988,8297509.60390639,7031296.73111311
4271,0,0,La Vie est un long fleuve tranquille,Ã‰tienne Chatiliez,Comedy,28,1988,0.0,0.0
29787,7000000,5344577,Monkey Shines,George A. Romero,Thriller|Drama|Horror|Science Fiction,17,1988,12907237.1616321,9854817.55251493
28176,0,0,Tucker: The Man and His Dream,Francis Ford Coppola,Drama,24,1988,0.0,0.0
27412,23000,0,Hollywood Chainsaw Hookers,Fred Olen Ray,Comedy|Horror,13,1988,42409.4935310771,0.0
